# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	94464	95498	-							DKM44_00500	1035		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	94464	95498	-	AWN21903.1			response regulator			DKM44_00500	1035	344	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	95686	95997	+							DKM44_00505	312		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	95686	95997	+	AWN21904.1			30S ribosomal protein S6			DKM44_00505	312	103	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	96145	97029	+							DKM44_00510	885		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	96145	97029	+	AWN21905.1			single-stranded DNA-binding protein			DKM44_00510	885	294	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	97073	97339	+					rpsR		DKM44_00515	267		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	97073	97339	+	AWN21906.1			30S ribosomal protein S18	rpsR		DKM44_00515	267	88	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	97348	97788	+							DKM44_00520	441		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	97348	97788	+	AWN21907.1			50S ribosomal protein L9			DKM44_00520	441	146	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	97886	99232	-							DKM44_00525	1347		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	97886	99232	-	AWN21908.1			D-alanyl-D-alanine carboxypeptidase			DKM44_00525	1347	448	
gene	tRNA	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	99314	99398	-							DKM44_00530	85		
tRNA		GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	99314	99398	-				tRNA-Leu			DKM44_00530	85		anticodon=GAG
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	99417	100571	-							DKM44_00535	1155		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	99417	100571	-	AWN24384.1			polysaccharide deacetylase family protein			DKM44_00535	1155	384	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	100696	101745	-							DKM44_00540	1050		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	100696	101745	-	AWN21909.1			hypothetical protein			DKM44_00540	1050	349	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	101820	102995	-							DKM44_00545	1176		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	101820	102995	-	AWN21910.1			DUF5009 domain-containing protein			DKM44_00545	1176	391	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	103068	103556	-							DKM44_00550	489		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	103068	103556	-	AWN24385.1			CAP domain-containing protein			DKM44_00550	489	162	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	103611	104789	+							DKM44_00555	1179		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	103611	104789	+	AWN21911.1			MFS transporter			DKM44_00555	1179	392	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	104797	106110	-							DKM44_00560	1314		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	104797	106110	-	AWN21912.1			amidase			DKM44_00560	1314	437	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	106146	106484	-							DKM44_00565	339		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	106146	106484	-	AWN21913.1			four-helix bundle copper-binding protein			DKM44_00565	339	112	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	106581	107804	-							DKM44_00570	1224		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	106581	107804	-	AWN21914.1			type IV pili twitching motility protein PilT			DKM44_00570	1224	407	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	107864	110524	-							DKM44_00575	2661		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	107864	110524	-	AWN21915.1			ATP-binding protein			DKM44_00575	2661	886	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	110521	111111	-							DKM44_00580	591		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	110521	111111	-	AWN21916.1			YqeG family HAD IIIA-type phosphatase			DKM44_00580	591	196	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	111108	111881	-					pgeF		DKM44_00585	774		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	111108	111881	-	AWN21917.1			peptidoglycan editing factor PgeF	pgeF		DKM44_00585	774	257	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	111995	112660	+							DKM44_00590	666		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	111995	112660	+	AWN21918.1			tRNA (guanosine(18)-2'-O)-methyltransferase TrmH			DKM44_00590	666	221	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	112856	113431	+							DKM44_00595	576		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	112856	113431	+	AWN21919.1			chemical-damaging agent resistance protein C			DKM44_00595	576	191	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	113540	114799	+							DKM44_00600	1260		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	113540	114799	+	AWN21920.1			tellurium resistance protein TerA			DKM44_00600	1260	419	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	114822	116123	+							DKM44_00605	1302		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	114822	116123	+	AWN21921.1			stress protein			DKM44_00605	1302	433	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	116213	116788	+							DKM44_00610	576		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	116213	116788	+	AWN21922.1			chemical-damaging agent resistance protein C			DKM44_00610	576	191	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	116958	118001	+							DKM44_00615	1044		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	116958	118001	+	AWN21923.1			hypothetical protein			DKM44_00615	1044	347	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	118082	119140	+							DKM44_00620	1059		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	118082	119140	+	AWN21924.1			hypothetical protein			DKM44_00620	1059	352	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	119226	120131	+							DKM44_00625	906		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	119226	120131	+	AWN21925.1			hypothetical protein			DKM44_00625	906	301	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	120155	122044	-							DKM44_00630	1890		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	120155	122044	-	AWN24386.1			N-acetylmuramoyl-L-alanine amidase			DKM44_00630	1890	629	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	122159	122746	+							DKM44_00635	588		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	122159	122746	+	AWN21926.1			DNA mismatch repair protein MutT			DKM44_00635	588	195	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	122743	123345	+							DKM44_00640	603		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	122743	123345	+	AWN21927.1			IMPACT family protein			DKM44_00640	603	200	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	123332	124186	-							DKM44_00645	855		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	123332	124186	-	AWN21928.1			4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase			DKM44_00645	855	284	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	124179	124868	-					ispD		DKM44_00650	690		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	124179	124868	-	AWN24387.1			2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	ispD		DKM44_00650	690	229	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	124853	125410	-							DKM44_00655	558		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	124853	125410	-	AWN21929.1			3-octaprenyl-4-hydroxybenzoate carboxy-lyase			DKM44_00655	558	185	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	125437	125664	-							DKM44_00660	228		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	125437	125664	-	AWN21930.1			transcriptional regulator			DKM44_00660	228	75	
gene	tRNA	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	125798	125872	+							DKM44_00665	75		
tRNA		GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	125798	125872	+				tRNA-Asn			DKM44_00665	75		anticodon=GTT
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	125932	126804	-							DKM44_00670	873		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	125932	126804	-	AWN21931.1			hypothetical protein			DKM44_00670	873	290	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	127011	129698	+							DKM44_00675	2688		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	127011	129698	+	AWN21932.1			hypothetical protein			DKM44_00675	2688	895	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	130045	132651	+							DKM44_00680	2607		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	130045	132651	+	AWN21933.1			hypothetical protein			DKM44_00680	2607	868	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	132667	133974	-							DKM44_00685	1308		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	132667	133974	-	AWN21934.1			thymidine phosphorylase			DKM44_00685	1308	435	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	134117	135628	+							DKM44_00690	1512		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	134117	135628	+	AWN21935.1			30S ribosomal protein S12 methylthiotransferase RimO			DKM44_00690	1512	503	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	135678	135914	-							DKM44_00695	237		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	135678	135914	-	AWN24388.1			hypothetical protein			DKM44_00695	237	78	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	136020	136397	+							DKM44_00700	378		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	136020	136397	+	AWN21936.1			hypothetical protein			DKM44_00700	378	125	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	136394	136936	-							DKM44_00705	543		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	136394	136936	-	AWN21937.1			DUF421 domain-containing protein			DKM44_00705	543	180	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	137017	137748	-							DKM44_00710	732		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	137017	137748	-	AWN24389.1			ABC transporter			DKM44_00710	732	243	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	137751	138692	-							DKM44_00715	942		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	137751	138692	-	AWN21938.1			amino acid ABC transporter ATP-binding protein			DKM44_00715	942	313	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	138709	139800	-							DKM44_00720	1092		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	138709	139800	-	AWN24390.1			ABC transporter permease			DKM44_00720	1092	363	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	139961	140875	-							DKM44_00725	915		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	139961	140875	-	AWN21939.1			ABC transporter substrate-binding protein			DKM44_00725	915	304	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	141146	141514	-							DKM44_00730	369		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	141146	141514	-	AWN21940.1			DNA-binding protein			DKM44_00730	369	122	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	141726	142457	-							DKM44_00735	732		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	141726	142457	-	AWN21941.1			molybdopterin biosynthesis protein MoeB			DKM44_00735	732	243	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	142563	142955	+							DKM44_00740	393		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	142563	142955	+	AWN21942.1			isochorismatase			DKM44_00740	393	130	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	142937	144004	+							DKM44_00745	1068		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	142937	144004	+	AWN21943.1			peptidase M42			DKM44_00745	1068	355	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	144021	145274	+							DKM44_00750	1254		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	144021	145274	+	AWN21944.1			cytochrome P450			DKM44_00750	1254	417	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	145305	146150	-							DKM44_00755	846		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	145305	146150	-	AWN21945.1			FRG domain-containing protein			DKM44_00755	846	281	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	146331	149339	-							DKM44_00760	3009		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	146331	149339	-	AWN21946.1			adenosylcobalamin-dependent ribonucleoside-diphosphate reductase			DKM44_00760	3009	1002	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	149779	150243	+							DKM44_00765	465		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	149779	150243	+	AWN21947.1			aldehyde dehydrogenase			DKM44_00765	465	154	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	150308	151555	-							DKM44_00770	1248		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	150308	151555	-	AWN21948.1			aminopeptidase			DKM44_00770	1248	415	
gene	tRNA	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	151712	151788	+							DKM44_00775	77		
tRNA		GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	151712	151788	+				tRNA-Pro			DKM44_00775	77		anticodon=GGG
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	151855	153120	-							DKM44_00780	1266		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	151855	153120	-	AWN21949.1			hypothetical protein			DKM44_00780	1266	421	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	153128	154027	-							DKM44_00785	900		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	153128	154027	-	AWN21950.1			sugar ABC transporter ATP-binding protein			DKM44_00785	900	299	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	154024	154935	-							DKM44_00790	912		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	154024	154935	-	AWN21951.1			ABC transporter permease			DKM44_00790	912	303	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	155080	156210	+							DKM44_00795	1131		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	155080	156210	+	AWN21952.1			ROK family protein			DKM44_00795	1131	376	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	156237	156797	+					gmhA		DKM44_00800	561		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	156237	156797	+	AWN24391.1			D-sedoheptulose 7-phosphate isomerase	gmhA		DKM44_00800	561	186	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	156812	159235	+							DKM44_00805	2424		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	156812	159235	+	AWN21953.1			alpha-mannosidase			DKM44_00805	2424	807	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	159303	160556	-							DKM44_00810	1254		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	159303	160556	-	AWN21954.1			hypothetical protein			DKM44_00810	1254	417	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	160665	161870	-							DKM44_00815	1206		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	160665	161870	-	AWN21955.1			hypothetical protein			DKM44_00815	1206	401	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	161958	164480	-							DKM44_00820	2523		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	161958	164480	-	AWN21956.1			alpha-mannosidase			DKM44_00820	2523	840	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	164585	166426	+							DKM44_00825	1842		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	164585	166426	+	AWN21957.1			hypothetical protein			DKM44_00825	1842	613	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	166443	169307	+							DKM44_00830	2865		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	166443	169307	+	AWN21958.1			hypothetical protein			DKM44_00830	2865	954	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	169344	169991	+							DKM44_00835	648		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	169344	169991	+	AWN21959.1			Asp/Glu racemase			DKM44_00835	648	215	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	170015	170896	+							DKM44_00840	882		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	170015	170896	+	AWN24392.1			ketose-bisphosphate aldolase			DKM44_00840	882	293	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	170896	173358	+							DKM44_00845	2463		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	170896	173358	+	AWN21960.1			hypothetical protein			DKM44_00845	2463	820	
