# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	without_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	110030	110452	+				phosphohydrolase			DFI_00505	423		pseudo
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	110561	111232	+							DFI_00510	672		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	110561	111232	+	ASN81918.1			phosphohydrolase			DFI_00510	672	223	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	111291	111545	+							DFI_00515	255		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	111291	111545	+	ASN79680.1			hypothetical protein			DFI_00515	255	84	
gene	pseudogene	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	111549	111737	+							DFI_00520	189		pseudo
CDS	without_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	111549	111737	+				hypothetical protein			DFI_00520	189		pseudo
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	111989	112429	+							DFI_00525	441		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	111989	112429	+	ASN79681.1			acyl-CoA thioesterase			DFI_00525	441	146	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	112426	113013	+							DFI_00530	588		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	112426	113013	+	ASN79682.1			histidine phosphatase family protein			DFI_00530	588	195	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	113058	113858	-							DFI_00535	801		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	113058	113858	-	ASN79683.1			phosphohydrolase			DFI_00535	801	266	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	113862	114638	+							DFI_00540	777		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	113862	114638	+	ASN79684.1			hypothetical protein			DFI_00540	777	258	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	114648	115448	-							DFI_00545	801		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	114648	115448	-	ASN79685.1			hypothetical protein			DFI_00545	801	266	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	115445	115627	-							DFI_00550	183		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	115445	115627	-	ASN79686.1			hypothetical protein			DFI_00550	183	60	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	115795	117633	-							DFI_00555	1839		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	115795	117633	-	ASN79687.1			acyl-CoA dehydrogenase			DFI_00555	1839	612	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	117937	118632	+							DFI_00560	696		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	117937	118632	+	ASN79688.1			transcriptional regulator			DFI_00560	696	231	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	118690	119814	-							DFI_00565	1125		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	118690	119814	-	ASN81919.1			2-oxoglutarate ferredoxin oxidoreductase subunit beta			DFI_00565	1125	374	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	119841	121793	-							DFI_00570	1953		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	119841	121793	-	ASN79689.1			ferredoxin oxidoreductase			DFI_00570	1953	650	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	121982	122569	+							DFI_00575	588		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	121982	122569	+	ASN79690.1			hypothetical protein			DFI_00575	588	195	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	122571	123419	-							DFI_00580	849		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	122571	123419	-	ASN79691.1			hypothetical protein			DFI_00580	849	282	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	123508	124239	-							DFI_00585	732		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	123508	124239	-	ASN79692.1			hypothetical protein			DFI_00585	732	243	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	124262	124954	-							DFI_00590	693		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	124262	124954	-	ASN79693.1			hypothetical protein			DFI_00590	693	230	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	124938	125786	+							DFI_00595	849		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	124938	125786	+	ASN79694.1			hypothetical protein			DFI_00595	849	282	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	125836	126849	-							DFI_00600	1014		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	125836	126849	-	ASN79695.1			quinolinate synthase			DFI_00600	1014	337	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	126846	127712	-							DFI_00605	867		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	126846	127712	-	ASN79696.1			nicotinate-nucleotide diphosphorylase (carboxylating)			DFI_00605	867	288	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	127762	129306	-							DFI_00610	1545		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	127762	129306	-	ASN79697.1			L-aspartate oxidase			DFI_00610	1545	514	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	129399	129818	-							DFI_00615	420		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	129399	129818	-	ASN79698.1			ligand-binding protein SH3			DFI_00615	420	139	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	129899	130651	-							DFI_00620	753		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	129899	130651	-	ASN79699.1			disulfide bond formation protein DsbA			DFI_00620	753	250	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	130879	131496	+							DFI_00625	618		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	130879	131496	+	ASN79700.1			hypothetical protein			DFI_00625	618	205	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	131507	131824	-							DFI_00630	318		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	131507	131824	-	ASN79701.1			hypothetical protein			DFI_00630	318	105	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	131864	132073	-							DFI_00635	210		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	131864	132073	-	ASN79702.1			hypothetical protein			DFI_00635	210	69	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	132201	135290	-					carB		DFI_00640	3090		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	132201	135290	-	ASN79703.1			carbamoyl phosphate synthase large subunit	carB		DFI_00640	3090	1029	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	135497	136525	-							DFI_00645	1029		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	135497	136525	-	ASN79704.1			tryptophan--tRNA ligase			DFI_00645	1029	342	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	136795	137826	+							DFI_00650	1032		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	136795	137826	+	ASN79705.1			endoglucanase			DFI_00650	1032	343	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	137892	138452	+							DFI_00655	561		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	137892	138452	+	ASN79706.1			hypothetical protein			DFI_00655	561	186	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	138717	139088	+							DFI_00660	372		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	138717	139088	+	ASN79707.1			transcriptional regulator			DFI_00660	372	123	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	139109	140410	+							DFI_00665	1302		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	139109	140410	+	ASN79708.1			ammonia channel protein			DFI_00665	1302	433	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	140548	141630	+							DFI_00670	1083		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	140548	141630	+	ASN79709.1			S-layer protein			DFI_00670	1083	360	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	141752	141949	+							DFI_00675	198		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	141752	141949	+	ASN79710.1			hypothetical protein			DFI_00675	198	65	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	142027	142461	+							DFI_00680	435		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	142027	142461	+	ASN79711.1			thioesterase			DFI_00680	435	144	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	142557	144293	+							DFI_00685	1737		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	142557	144293	+	ASN79712.1			NAD-dependent malic enzyme			DFI_00685	1737	578	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	144321	145118	-							DFI_00690	798		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	144321	145118	-	ASN79713.1			tRNA pseudouridine synthase A			DFI_00690	798	265	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	145439	146737	+							DFI_00695	1299		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	145439	146737	+	ASN79714.1			hypothetical protein			DFI_00695	1299	432	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	146787	147842	+							DFI_00700	1056		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	146787	147842	+	ASN79715.1			A/G-specific adenine glycosylase			DFI_00700	1056	351	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	147906	148736	+							DFI_00705	831		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	147906	148736	+	ASN79716.1			di-trans,poly-cis-decaprenylcistransferase			DFI_00705	831	276	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	149181	149714	+							DFI_00710	534		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	149181	149714	+	ASN79717.1			hypothetical protein			DFI_00710	534	177	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	149760	152027	+							DFI_00715	2268		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	149760	152027	+	ASN79718.1			hypothetical protein			DFI_00715	2268	755	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	152183	154984	+							DFI_00720	2802		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	152183	154984	+	ASN79719.1			hypothetical protein			DFI_00720	2802	933	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	154987	159843	+							DFI_00725	4857		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	154987	159843	+	ASN79720.1			DUF11 domain-containing protein			DFI_00725	4857	1618	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	159840	163094	+							DFI_00730	3255		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	159840	163094	+	ASN79721.1			hypothetical protein			DFI_00730	3255	1084	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	163198	165855	+							DFI_00735	2658		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	163198	165855	+	ASN79722.1			ATP-dependent helicase			DFI_00735	2658	885	
gene	tRNA	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	165916	165989	+							DFI_00740	74		
tRNA		GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	165916	165989	+				tRNA-Gln			DFI_00740	74		anticodon=TTG
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	166268	166615	+							DFI_00745	348		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	166268	166615	+	ASN79723.1			V-type ATP synthase subunit H			DFI_00745	348	115	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	166612	168696	+							DFI_00750	2085		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	166612	168696	+	ASN79724.1			V-type ATP synthase subunit I			DFI_00750	2085	694	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	168714	169016	+							DFI_00755	303		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	168714	169016	+	ASN79725.1			V-type ATP synthase subunit K			DFI_00755	303	100	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	169021	169578	+							DFI_00760	558		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	169021	169578	+	ASN79726.1			V-type ATP synthase subunit E			DFI_00760	558	185	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	169592	170569	+							DFI_00765	978		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	169592	170569	+	ASN79727.1			V-type ATP synthase subunit C			DFI_00765	978	325	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	170566	170919	+							DFI_00770	354		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	170566	170919	+	ASN79728.1			V-type ATP synthase subunit F			DFI_00770	354	117	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	170989	172737	+							DFI_00775	1749		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	170989	172737	+	ASN79729.1			ATP synthase subunit A			DFI_00775	1749	582	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	172734	174152	+							DFI_00780	1419		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	172734	174152	+	ASN79730.1			V-type ATP synthase subunit B			DFI_00780	1419	472	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	174223	174897	+							DFI_00785	675		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	174223	174897	+	ASN79731.1			V-type ATP synthase subunit D			DFI_00785	675	224	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	174960	175538	-							DFI_00790	579		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	174960	175538	-	ASN79732.1			phosphohydrolase			DFI_00790	579	192	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	175535	175738	-							DFI_00795	204		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	175535	175738	-	ASN79733.1			hypothetical protein			DFI_00795	204	67	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	175748	176413	-							DFI_00800	666		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	175748	176413	-	ASN79734.1			SAM-dependent methyltransferase			DFI_00800	666	221	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	176518	177996	+							DFI_00805	1479		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	176518	177996	+	ASN79735.1			hypothetical protein			DFI_00805	1479	492	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	178925	179482	+							DFI_00810	558		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	178925	179482	+	ASN79736.1			hypothetical protein			DFI_00810	558	185	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	179515	180018	+							DFI_00815	504		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	179515	180018	+	ASN79737.1			hypothetical protein			DFI_00815	504	167	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	180114	181532	-							DFI_00820	1419		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	180114	181532	-	ASN79738.1			amidophosphoribosyltransferase			DFI_00820	1419	472	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	181529	183766	-							DFI_00825	2238		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	181529	183766	-	ASN79739.1			phosphoribosylformylglycinamidine synthase II			DFI_00825	2238	745	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	183763	184428	-							DFI_00830	666		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	183763	184428	-	ASN79740.1			phosphoribosylformylglycinamidine synthase I			DFI_00830	666	221	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	184431	184802	-							DFI_00835	372		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	184431	184802	-	ASN79741.1			mannose-6-phosphate isomerase			DFI_00835	372	123	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	184799	185053	-							DFI_00840	255		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	184799	185053	-	ASN79742.1			phosphoribosylformylglycinamidine synthase subunit PurS			DFI_00840	255	84	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	185095	185808	-							DFI_00845	714		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	185095	185808	-	ASN79743.1			phosphoribosylaminoimidazolesuccinocarboxamide synthase			DFI_00845	714	237	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	186130	187542	-							DFI_00850	1413		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	186130	187542	-	ASN79744.1			cobalamin biosynthesis protein CbiX			DFI_00850	1413	470	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	187708	188133	+							DFI_00855	426		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	187708	188133	+	ASN79745.1			hypothetical protein			DFI_00855	426	141	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	188243	189328	+							DFI_00860	1086		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	188243	189328	+	ASN79746.1			acetylornithine deacetylase			DFI_00860	1086	361	
